Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2002,Stephen Jackson,SAS,23.0,1.0,3.9,1.1,0.5,9.9,0.374,0.25,0.706,3.0,23.0,0.7,0.1,1.0,1.3
2002,Jerome James,SEA,56.0,40.0,5.3,4.1,0.4,16.9,0.491,0.0,0.5,89.0,143.0,0.4,1.5,1.3,3.1
2002,Mike James,MIA,15.0,0.0,2.8,0.9,1.3,7.9,0.349,0.381,0.571,2.0,12.0,0.4,0.1,0.9,1.1
2002,Tim James,PHI,9.0,0.0,1.3,0.8,0.1,4.6,0.385,0.0,0.333,5.0,2.0,0.0,0.1,0.3,0.6
2002,Antawn Jamison,GSW,82.0,82.0,19.7,6.8,2.0,37.0,0.447,0.324,0.734,211.0,345.0,0.9,0.5,2.0,2.3
2002,Harold Jamison,LAC,25.0,2.0,2.2,1.6,0.2,7.0,0.512,0.0,0.667,24.0,15.0,0.2,0.0,0.2,0.9
2002,Richard Jefferson,NJN,79.0,9.0,9.4,3.7,1.8,24.3,0.457,0.232,0.713,85.0,208.0,0.8,0.6,1.4,2.7
2002,Anthony Johnson,NJN,34.0,0.0,2.8,0.9,1.4,10.8,0.411,0.333,0.64,10.0,19.0,0.9,0.0,0.6,0.9
2002,Avery Johnson,TOT,68.0,13.0,7.9,1.0,4.2,19.9,0.479,0.0,0.742,14.0,55.0,0.6,0.1,1.1,1.3
2002,Avery Johnson,DEN,51.0,13.0,9.4,1.3,5.1,23.5,0.486,0.0,0.747,14.0,50.0,0.7,0.2,1.3,1.4
2002,Avery Johnson,DAL,17.0,0.0,3.2,0.3,1.6,8.9,0.429,0.0,0.706,0.0,5.0,0.3,0.1,0.5,1.0
2002,DerMarr Johnson,ATL,72.0,46.0,8.4,3.4,1.1,24.0,0.396,0.36,0.81,59.0,188.0,0.9,0.8,1.4,2.3
2002,Ervin Johnson,MIL,81.0,9.0,2.6,5.8,0.3,20.5,0.461,0.0,0.455,142.0,324.0,0.5,1.0,0.6,2.7
2002,Joe Johnson,TOT,77.0,60.0,7.5,3.3,2.3,24.9,0.43,0.292,0.774,75.0,182.0,0.8,0.3,0.9,1.5
2002,Joe Johnson,BOS,48.0,33.0,6.3,2.9,1.5,20.9,0.439,0.273,0.769,40.0,99.0,0.7,0.2,0.6,1.2
2002,Joe Johnson,PHO,29.0,27.0,9.6,4.1,3.6,31.5,0.42,0.333,0.778,35.0,83.0,0.9,0.4,1.5,1.9
2002,Alvin Jones,PHI,23.0,2.0,1.1,1.6,0.1,5.5,0.4,0.0,0.5,13.0,23.0,0.1,0.4,0.5,1.5
2002,Damon Jones,DET,67.0,0.0,5.1,1.5,2.1,16.2,0.401,0.371,0.729,13.0,90.0,0.3,0.0,0.9,1.2
2002,Eddie Jones,MIA,81.0,81.0,18.3,4.7,3.2,39.0,0.432,0.39,0.837,61.0,317.0,1.4,1.0,1.8,3.2
2002,Jumaine Jones,CLE,81.0,36.0,8.3,6.0,1.4,26.4,0.448,0.31,0.662,125.0,365.0,0.9,0.6,1.0,2.3
2002,Popeye Jones,WAS,79.0,40.0,7.0,7.3,1.6,24.3,0.437,0.364,0.815,233.0,345.0,0.6,0.2,1.1,2.6
2002,Michael Jordan,WAS,60.0,53.0,22.9,5.6,5.2,34.9,0.416,0.189,0.79,50.0,289.0,1.4,0.4,2.7,2.0
2002,Shawn Kemp,POR,75.0,5.0,6.1,3.8,0.7,16.4,0.43,0.0,0.794,90.0,198.0,0.6,0.4,1.1,2.5
2002,Steve Kerr,POR,65.0,0.0,4.1,0.9,1.0,11.9,0.47,0.394,0.975,6.0,54.0,0.2,0.0,0.4,0.8
2002,Jason Kidd,NJN,82.0,82.0,14.7,7.3,9.9,37.3,0.391,0.321,0.814,130.0,465.0,2.1,0.2,3.5,1.7
